"CN","PLT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","SUBP","CONDID","SPCD","SPGRPCD","STOCKING","TREECOUNT","TOTAGE","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","TREECOUNT_CALC","TPA_UNADJ","CYCLE","SUBCYCLE"
"86135069010661","86135055010661",2004,46,1,9,20247,2,1,68,9,6.7105,1,,"",2005-06-30,"10661","",2014-10-31,"489998",1,74.965282,5,4
"86135070010661","86135055010661",2004,46,1,9,20247,4,1,68,9,.2684,2,,"",2005-06-30,"10661","",2014-10-31,"489998",2,149.930565,5,4
"86558162010661","86558148010661",2004,46,1,9,20260,1,1,544,36,.0003,2,,"",2005-07-05,"10661","",2014-10-31,"489998",2,149.930565,5,4
"86558163010661","86558148010661",2004,46,1,9,20260,1,1,972,41,.0001,1,,"",2005-07-05,"10661","",2014-10-31,"489998",1,74.965282,5,4
"86558164010661","86558148010661",2004,46,1,9,20260,3,1,68,9,.0004,2,,"",2005-07-05,"10661","",2014-10-31,"489998",2,149.930565,5,4
"86129852010661","86129835010661",2004,46,1,51,20258,2,1,313,41,.0001,10,,"",2005-06-30,"10661","",2014-10-31,"489998",10,749.652825,5,4
"86129853010661","86129835010661",2004,46,1,51,20258,2,1,760,43,.0001,8,,"",2005-06-30,"10661","",2014-10-31,"489998",8,599.72226,5,4
"86129855010661","86129835010661",2004,46,1,51,20258,3,1,313,41,.0011,4,,"",2005-06-30,"10661","",2014-10-31,"489998",4,299.86113,5,4
"86129856010661","86129835010661",2004,46,1,51,20258,3,1,760,43,.0092,10,,"",2005-06-30,"10661","",2014-10-31,"489998",10,749.652825,5,4
"86130216010661","86130202010661",2004,46,1,53,20476,3,1,544,36,.0032,10,,"",2005-06-30,"10661","",2014-10-31,"489998",10,749.652825,5,4
"86130217010661","86130202010661",2004,46,1,53,20476,3,1,760,43,.01,9,,"",2005-06-30,"10661","",2014-10-31,"489998",9,674.687542,5,4
"86130219010661","86130202010661",2004,46,1,53,20476,3,1,823,25,.0018,2,,"",2005-06-30,"10661","",2014-10-31,"489998",2,149.930565,5,4
"86130220010661","86130202010661",2004,46,1,53,20476,4,1,760,43,.0049,10,,"",2005-06-30,"10661","",2014-10-31,"489998",10,749.652825,5,4
"86130282010661","86130268010661",2004,46,1,53,20489,3,1,544,36,27.6353,15,,"",2005-06-30,"10661","",2014-10-31,"489998",15,1124.479237,5,4
"86558138010661","86558121010661",2004,46,1,95,20600,1,2,544,36,28.8342,4,,"",2005-07-05,"10661","",2014-10-31,"489998",4,299.86113,5,4
"86558139010661","86558121010661",2004,46,1,95,20600,1,2,823,25,8.097,1,,"",2005-07-05,"10661","",2014-10-31,"489998",1,74.965282,5,4
"86123652010661","86123636010661",2004,46,1,109,20477,2,2,701,43,.0156,8,,"",2005-06-30,"10661","",2014-10-31,"489998",8,599.72226,5,4
"86557567010661","86557550010661",2004,46,1,111,20269,1,1,760,43,.0042,6,,"",2005-07-05,"10661","",2014-10-31,"489998",6,449.791695,5,4
"86557569010661","86557550010661",2004,46,1,111,20269,2,1,760,43,.0063,9,,"",2005-07-05,"10661","",2014-10-31,"489998",9,674.687542,5,4
"86126095010661","86126081010661",2004,46,1,121,20614,1,1,122,9,.0008,21,,"",2005-06-30,"10661","",2014-10-31,"489998",21,1574.270931,5,4
"86126096010661","86126081010661",2004,46,1,121,20614,1,1,760,43,.0039,8,,"",2005-06-30,"10661","",2014-10-31,"489998",8,599.72226,5,4
"86126098010661","86126081010661",2004,46,1,121,20614,2,1,760,43,.0039,8,,"",2005-06-30,"10661","",2014-10-31,"489998",8,599.72226,5,4
"86126100010661","86126081010661",2004,46,1,121,20614,2,1,823,25,.0004,1,,"",2005-06-30,"10661","",2014-10-31,"489998",1,74.965282,5,4
"86126101010661","86126081010661",2004,46,1,121,20614,3,1,760,43,.0024,5,,"",2005-06-30,"10661","",2014-10-31,"489998",5,374.826412,5,4
"86126103010661","86126081010661",2004,46,1,121,20614,4,1,760,43,.0244,1,,"",2005-06-30,"10661","",2014-10-31,"489998",1,74.965282,5,4
"86126171010661","86126157010661",2004,46,1,121,20626,3,1,760,43,1.1663,6,,"",2005-06-30,"10661","",2014-10-31,"489998",6,449.791695,5,4
"86126528010661","86126511010661",2004,46,1,123,20682,3,1,544,36,.0002,1,,"",2005-06-30,"10661","",2014-10-31,"489998",1,74.965282,5,4
"86126529010661","86126511010661",2004,46,1,123,20682,3,1,972,41,.0008,4,,"",2005-06-30,"10661","",2014-10-31,"489998",4,299.86113,5,4
"86133774010661","86133760010661",2004,46,2,33,20056,1,1,122,9,1.7038,4,,"",2005-06-30,"10661","",2014-10-31,"489998",4,299.86113,5,4
"86133775010661","86133760010661",2004,46,2,33,20056,3,1,122,9,.9371,10,,"",2005-06-30,"10661","",2014-10-31,"489998",10,749.652825,5,4
"86133776010661","86133760010661",2004,46,2,33,20056,4,1,122,9,.1874,2,,"",2005-06-30,"10661","",2014-10-31,"489998",2,149.930565,5,4
"86557967010661","86557953010661",2004,46,2,33,20088,3,1,66,23,.0001,1,,"",2005-07-05,"10661","",2014-10-31,"489998",1,74.965282,5,4
"86557968010661","86557953010661",2004,46,2,33,20088,3,1,122,9,.0003,9,,"",2005-07-05,"10661","",2014-10-31,"489998",9,674.687542,5,4
"86557969010661","86557953010661",2004,46,2,33,20088,4,1,122,9,.0001,1,,"",2005-07-05,"10661","",2014-10-31,"489998",1,74.965282,5,4
"86133816010661","86133802010661",2004,46,2,33,20101,2,1,122,9,.0001,1,,"",2005-06-30,"10661","",2014-10-31,"489998",1,74.965282,5,4
"86133177010661","86133163010661",2004,46,2,33,20421,3,1,122,9,.0001,1,,"",2005-06-30,"10661","",2014-10-31,"489998",1,74.965282,5,4
"86133291010661","86133277010661",2004,46,2,33,20451,3,1,122,9,.1874,2,,"",2005-06-30,"10661","",2014-10-31,"489998",2,149.930565,5,4
"86133292010661","86133277010661",2004,46,2,33,20451,3,1,746,37,1.123,5,,"",2005-06-30,"10661","",2014-10-31,"489998",5,374.826412,5,4
"86133293010661","86133277010661",2004,46,2,33,20451,3,1,763,43,1.7495,9,,"",2005-06-30,"10661","",2014-10-31,"489998",9,674.687542,5,4
"86133294010661","86133277010661",2004,46,2,33,20451,4,1,122,9,1.2182,13,,"",2005-06-30,"10661","",2014-10-31,"489998",13,974.548672,5,4
"86133322010661","86133308010661",2004,46,2,33,20456,1,1,122,9,.0003,9,,"",2005-06-30,"10661","",2014-10-31,"489998",9,674.687542,5,4
"86133323010661","86133308010661",2004,46,2,33,20456,3,1,122,9,.0001,4,,"",2005-06-30,"10661","",2014-10-31,"489998",4,299.86113,5,4
"86133429010661","86133415010661",2004,46,2,33,20462,1,1,122,9,4.6853,1,,"",2005-06-30,"10661","",2014-10-31,"489998",1,74.965282,5,4
"86133430010661","86133415010661",2004,46,2,33,20462,2,1,122,9,.5857,3,,"",2005-06-30,"10661","",2014-10-31,"489998",3,224.895847,5,4
"86126892010661","86126878010661",2004,46,2,33,28020,2,1,122,9,.0003,7,,"",2005-06-30,"10661","",2014-10-31,"489998",7,524.756977,5,4
"86126893010661","86126878010661",2004,46,2,33,28020,3,1,122,9,.0001,1,,"",2005-06-30,"10661","",2014-10-31,"489998",1,74.965282,5,4
"86126894010661","86126878010661",2004,46,2,33,28020,4,1,122,9,.0002,6,,"",2005-06-30,"10661","",2014-10-31,"489998",6,449.791695,5,4
"86127023010661","86127009010661",2004,46,2,33,28082,1,1,122,9,.0003,8,,"",2005-06-30,"10661","",2014-10-31,"489998",8,599.72226,5,4
"86127024010661","86127009010661",2004,46,2,33,28082,2,1,122,9,.0003,7,,"",2005-06-30,"10661","",2014-10-31,"489998",7,524.756977,5,4
"86127025010661","86127009010661",2004,46,2,33,28082,3,1,122,9,.0011,30,,"",2005-06-30,"10661","",2014-10-31,"489998",30,2248.958474,5,4
"86127026010661","86127009010661",2004,46,2,33,28082,4,1,122,9,.0002,5,,"",2005-06-30,"10661","",2014-10-31,"489998",5,374.826412,5,4
"86129199010661","86129185010661",2004,46,2,47,20408,1,1,122,9,1.4056,15,,"",2005-06-30,"10661","",2014-10-31,"489998",15,1124.479237,5,4
"86129200010661","86129185010661",2004,46,2,47,20408,2,1,122,9,.2811,3,,"",2005-06-30,"10661","",2014-10-31,"489998",3,224.895847,5,4
"86129201010661","86129185010661",2004,46,2,47,20408,4,1,122,9,2.466,10,,"",2005-06-30,"10661","",2014-10-31,"489998",10,749.652825,5,4
"86116016010661","86116002010661",2004,46,2,81,20025,1,1,94,6,9.9077,26,,"",2005-06-30,"10661","",2014-10-31,"489998",26,1949.097344,5,4
"86116017010661","86116002010661",2004,46,2,81,20025,1,1,122,9,18.9865,75,,"",2005-06-30,"10661","",2014-10-31,"489998",75,5622.396184,5,4
"86116018010661","86116002010661",2004,46,2,81,20025,2,1,94,6,.344,2,,"",2005-06-30,"10661","",2014-10-31,"489998",2,149.930565,5,4
"86116019010661","86116002010661",2004,46,2,81,20025,3,1,122,9,.4685,5,,"",2005-06-30,"10661","",2014-10-31,"489998",5,374.826412,5,4
"86115951010661","86115937010661",2004,46,2,81,20060,1,1,746,37,.0007,1,,"",2005-06-30,"10661","",2014-10-31,"489998",1,74.965282,5,4
"86115952010661","86115937010661",2004,46,2,81,20060,2,1,94,6,.0013,3,,"",2005-06-30,"10661","",2014-10-31,"489998",3,224.895847,5,4
"86115953010661","86115937010661",2004,46,2,81,20060,4,1,94,6,.0009,2,,"",2005-06-30,"10661","",2014-10-31,"489998",2,149.930565,5,4
"86115954010661","86115937010661",2004,46,2,81,20060,4,1,746,37,.0045,6,,"",2005-06-30,"10661","",2014-10-31,"489998",6,449.791695,5,4
"86115886010661","86115872010661",2004,46,2,81,20076,1,1,122,9,.8434,9,,"",2005-06-30,"10661","",2014-10-31,"489998",9,674.687542,5,4
"86115887010661","86115872010661",2004,46,2,81,20076,2,1,122,9,1.4056,15,,"",2005-06-30,"10661","",2014-10-31,"489998",15,1124.479237,5,4
"86115888010661","86115872010661",2004,46,2,81,20076,3,1,122,9,.1874,2,,"",2005-06-30,"10661","",2014-10-31,"489998",2,149.930565,5,4
"86115889010661","86115872010661",2004,46,2,81,20076,4,1,122,9,.6941,4,,"",2005-06-30,"10661","",2014-10-31,"489998",4,299.86113,5,4
"86116127010661","86116113010661",2004,46,2,81,20078,2,1,122,9,.1874,2,,"",2005-06-30,"10661","",2014-10-31,"489998",2,149.930565,5,4
"86116128010661","86116113010661",2004,46,2,81,20078,3,1,122,9,1.8741,20,,"",2005-06-30,"10661","",2014-10-31,"489998",20,1499.305649,5,4
"86116129010661","86116113010661",2004,46,2,81,20078,4,1,122,9,1.0412,10,,"",2005-06-30,"10661","",2014-10-31,"489998",10,749.652825,5,4
"86115828010661","86115814010661",2004,46,2,81,20160,1,1,122,9,4.6853,1,,"",2005-06-30,"10661","",2014-10-31,"489998",1,74.965282,5,4
"86115829010661","86115814010661",2004,46,2,81,20160,2,1,122,9,.2811,3,,"",2005-06-30,"10661","",2014-10-31,"489998",3,224.895847,5,4
"86115830010661","86115814010661",2004,46,2,81,20160,2,1,701,43,.1944,1,,"",2005-06-30,"10661","",2014-10-31,"489998",1,74.965282,5,4
"86115831010661","86115814010661",2004,46,2,81,20160,3,1,122,9,.0001,4,,"",2005-06-30,"10661","",2014-10-31,"489998",4,299.86113,5,4
"86115832010661","86115814010661",2004,46,2,81,20160,3,1,375,41,.0001,25,,"",2005-06-30,"10661","",2014-10-31,"489998",25,1874.132061,5,4
"86115296010661","86115282010661",2004,46,2,81,20204,1,1,122,9,.0001,1,,"",2005-06-30,"10661","",2014-10-31,"489998",1,74.965282,5,4
"86115297010661","86115282010661",2004,46,2,81,20204,2,1,122,9,.0001,1,,"",2005-06-30,"10661","",2014-10-31,"489998",1,74.965282,5,4
"86115398010661","86115384010661",2004,46,2,81,20205,1,1,122,9,.0009,25,,"",2005-06-30,"10661","",2014-10-31,"489998",25,1874.132061,5,4
"86115399010661","86115384010661",2004,46,2,81,20205,2,1,122,9,.0007,20,,"",2005-06-30,"10661","",2014-10-31,"489998",20,1499.305649,5,4
"86115400010661","86115384010661",2004,46,2,81,20205,3,1,122,9,.0015,40,,"",2005-06-30,"10661","",2014-10-31,"489998",40,2998.611298,5,4
"86115401010661","86115384010661",2004,46,2,81,20205,4,1,122,9,.0017,45,,"",2005-06-30,"10661","",2014-10-31,"489998",45,3373.43771,5,4
"86115483010661","86115469010661",2004,46,2,81,20228,1,1,746,37,.0015,2,,"",2005-06-30,"10661","",2014-10-31,"489998",2,149.930565,5,4
"86115484010661","86115469010661",2004,46,2,81,20228,2,1,122,9,.0003,7,,"",2005-06-30,"10661","",2014-10-31,"489998",7,524.756977,5,4
"86115485010661","86115469010661",2004,46,2,81,20228,3,1,122,9,.0001,1,,"",2005-06-30,"10661","",2014-10-31,"489998",1,74.965282,5,4
"86115486010661","86115469010661",2004,46,2,81,20228,4,1,122,9,.0004,12,,"",2005-06-30,"10661","",2014-10-31,"489998",12,899.583389,5,4
"86115487010661","86115469010661",2004,46,2,81,20228,4,1,763,43,.0005,1,,"",2005-06-30,"10661","",2014-10-31,"489998",1,74.965282,5,4
"86115584010661","86115570010661",2004,46,2,81,20248,1,1,763,43,.0049,10,,"",2005-06-30,"10661","",2014-10-31,"489998",10,749.652825,5,4
"86115585010661","86115570010661",2004,46,2,81,20248,3,1,763,43,.0015,3,,"",2005-06-30,"10661","",2014-10-31,"489998",3,224.895847,5,4
"86115586010661","86115570010661",2004,46,2,81,20248,4,1,763,43,.0054,11,,"",2005-06-30,"10661","",2014-10-31,"489998",11,824.618107,5,4
"86115724010661","86115710010661",2004,46,2,81,28203,1,1,356,43,.0029,6,,"",2005-06-30,"10661","",2014-10-31,"489998",6,449.791695,5,4
"86115725010661","86115710010661",2004,46,2,81,28203,1,1,763,43,.0073,15,,"",2005-06-30,"10661","",2014-10-31,"489998",15,1124.479237,5,4
"86115726010661","86115710010661",2004,46,2,81,28203,1,1,823,25,.0012,3,,"",2005-06-30,"10661","",2014-10-31,"489998",3,224.895847,5,4
"86115727010661","86115710010661",2004,46,2,81,28203,2,1,746,37,.0007,1,,"",2005-06-30,"10661","",2014-10-31,"489998",1,74.965282,5,4
"86115728010661","86115710010661",2004,46,2,81,28203,3,1,356,43,.0049,8,,"",2005-06-30,"10661","",2014-10-31,"489998",8,599.72226,5,4
"86115729010661","86115710010661",2004,46,2,81,28203,3,1,763,43,.0031,5,,"",2005-06-30,"10661","",2014-10-31,"489998",5,374.826412,5,4
"86115730010661","86115710010661",2004,46,2,81,28203,3,1,823,25,.0049,10,,"",2005-06-30,"10661","",2014-10-31,"489998",10,749.652825,5,4
"86115731010661","86115710010661",2004,46,2,81,28203,4,1,746,37,.003,4,,"",2005-06-30,"10661","",2014-10-31,"489998",4,299.86113,5,4
"86115732010661","86115710010661",2004,46,2,81,28203,4,1,823,25,.0016,4,,"",2005-06-30,"10661","",2014-10-31,"489998",4,299.86113,5,4
"86116063010661","86116049010661",2004,46,2,81,28401,2,1,66,23,.0001,1,,"",2005-06-30,"10661","",2014-10-31,"489998",1,74.965282,5,4
"86116064010661","86116049010661",2004,46,2,81,28401,2,1,122,9,.0002,5,,"",2005-06-30,"10661","",2014-10-31,"489998",5,374.826412,5,4
"86116065010661","86116049010661",2004,46,2,81,28401,3,1,66,23,.0009,6,,"",2005-06-30,"10661","",2014-10-31,"489998",6,449.791695,5,4
"86116066010661","86116049010661",2004,46,2,81,28401,3,1,94,6,.0013,3,,"",2005-06-30,"10661","",2014-10-31,"489998",3,224.895847,5,4
"86116067010661","86116049010661",2004,46,2,81,28401,4,1,66,23,.0016,11,,"",2005-06-30,"10661","",2014-10-31,"489998",11,824.618107,5,4
"86118605010661","86118591010661",2004,46,2,93,21481,2,1,122,9,.0001,3,,"",2005-06-30,"10661","",2014-10-31,"489998",3,224.895847,5,4
"86118606010661","86118591010661",2004,46,2,93,21481,2,1,823,25,.0004,1,,"",2005-06-30,"10661","",2014-10-31,"489998",1,74.965282,5,4
"86118607010661","86118591010661",2004,46,2,93,21481,3,1,701,43,.001,2,,"",2005-06-30,"10661","",2014-10-31,"489998",2,149.930565,5,4
"86118608010661","86118591010661",2004,46,2,93,21481,3,1,763,43,.0039,8,,"",2005-06-30,"10661","",2014-10-31,"489998",8,599.72226,5,4
"86118609010661","86118591010661",2004,46,2,93,21481,3,1,823,25,.0004,1,,"",2005-06-30,"10661","",2014-10-31,"489998",1,74.965282,5,4
"86118610010661","86118591010661",2004,46,2,93,21481,4,1,122,9,.0001,1,,"",2005-06-30,"10661","",2014-10-31,"489998",1,74.965282,5,4
"86118611010661","86118591010661",2004,46,2,93,21481,4,1,763,43,.0073,15,,"",2005-06-30,"10661","",2014-10-31,"489998",15,1124.479237,5,4
"86118468010661","86118454010661",2004,46,2,93,21892,3,1,122,9,.0001,1,,"",2005-06-30,"10661","",2014-10-31,"489998",1,74.965282,5,4
"86118469010661","86118454010661",2004,46,2,93,21892,3,1,356,43,.0005,1,,"",2005-06-30,"10661","",2014-10-31,"489998",1,74.965282,5,4
"86118470010661","86118454010661",2004,46,2,93,21892,3,1,763,43,.0005,1,,"",2005-06-30,"10661","",2014-10-31,"489998",1,74.965282,5,4
"86118471010661","86118454010661",2004,46,2,93,21892,4,1,763,43,.0049,10,,"",2005-06-30,"10661","",2014-10-31,"489998",10,749.652825,5,4
"86122278010661","86122264010661",2004,46,2,103,20066,2,1,94,6,.0009,2,,"",2005-06-30,"10661","",2014-10-31,"489998",2,149.930565,5,4
"86122279010661","86122264010661",2004,46,2,103,20066,2,1,746,37,.0015,2,,"",2005-06-30,"10661","",2014-10-31,"489998",2,149.930565,5,4
"86121594010661","86121580010661",2004,46,2,103,20177,1,1,122,9,.0001,2,,"",2005-06-30,"10661","",2014-10-31,"489998",2,149.930565,5,4
"86121595010661","86121580010661",2004,46,2,103,20177,1,1,746,37,.0022,3,,"",2005-06-30,"10661","",2014-10-31,"489998",3,224.895847,5,4
"86121596010661","86121580010661",2004,46,2,103,20177,1,1,763,43,.001,2,,"",2005-06-30,"10661","",2014-10-31,"489998",2,149.930565,5,4
"86121597010661","86121580010661",2004,46,2,103,20177,2,1,122,9,.0001,1,,"",2005-06-30,"10661","",2014-10-31,"489998",1,74.965282,5,4
"86121598010661","86121580010661",2004,46,2,103,20177,2,1,746,37,.0074,10,,"",2005-06-30,"10661","",2014-10-31,"489998",10,749.652825,5,4
"86121599010661","86121580010661",2004,46,2,103,20177,2,1,763,43,.002,4,,"",2005-06-30,"10661","",2014-10-31,"489998",4,299.86113,5,4
"86121600010661","86121580010661",2004,46,2,103,20177,3,1,122,9,.0001,1,,"",2005-06-30,"10661","",2014-10-31,"489998",1,74.965282,5,4
"86121601010661","86121580010661",2004,46,2,103,20177,3,1,746,37,.0051,3,,"",2005-06-30,"10661","",2014-10-31,"489998",3,224.895847,5,4
"86121602010661","86121580010661",2004,46,2,103,20177,3,1,763,43,.0033,3,,"",2005-06-30,"10661","",2014-10-31,"489998",3,224.895847,5,4
"86121603010661","86121580010661",2004,46,2,103,20177,4,1,122,9,.0001,4,,"",2005-06-30,"10661","",2014-10-31,"489998",4,299.86113,5,4
"86121604010661","86121580010661",2004,46,2,103,20177,4,1,746,37,.0007,1,,"",2005-06-30,"10661","",2014-10-31,"489998",1,74.965282,5,4
"86121605010661","86121580010661",2004,46,2,103,20177,4,1,763,43,.0015,3,,"",2005-06-30,"10661","",2014-10-31,"489998",3,224.895847,5,4
"86121941010661","86121927010661",2004,46,2,103,20902,3,1,122,9,.0001,1,,"",2005-06-30,"10661","",2014-10-31,"489998",1,74.965282,5,4
"86121942010661","86121927010661",2004,46,2,103,20902,4,1,122,9,.0003,9,,"",2005-06-30,"10661","",2014-10-31,"489998",9,674.687542,5,4
"86122379010661","86122365010661",2004,46,2,103,21022,2,1,122,9,14.056,3,,"",2005-06-30,"10661","",2014-10-31,"489998",3,224.895847,5,4
"86121858010661","86121844010661",2004,46,2,103,21056,3,1,122,9,.0005,14,,"",2005-06-30,"10661","",2014-10-31,"489998",14,1049.513954,5,4
"86121255010661","86121239010661",2004,46,2,103,21256,3,1,122,9,.0001,1,,"",2005-06-30,"10661","",2014-10-31,"489998",1,74.965282,5,4
"86121361010661","86121347010661",2004,46,2,103,21271,2,1,122,9,4.6853,1,,"",2005-06-30,"10661","",2014-10-31,"489998",1,74.965282,5,4
"86121362010661","86121347010661",2004,46,2,103,21271,3,1,122,9,.7497,8,,"",2005-06-30,"10661","",2014-10-31,"489998",8,599.72226,5,4
"86121363010661","86121347010661",2004,46,2,103,21271,4,1,122,9,.2756,2,,"",2005-06-30,"10661","",2014-10-31,"489998",2,149.930565,5,4
"86121411010661","86121397010661",2004,46,2,103,21281,2,1,746,37,.2246,1,,"",2005-06-30,"10661","",2014-10-31,"489998",1,74.965282,5,4
"86122137010661","86122123010661",2004,46,2,103,28091,4,1,122,9,.0001,1,,"",2005-06-30,"10661","",2014-10-31,"489998",1,74.965282,5,4
"86122138010661","86122123010661",2004,46,2,103,28091,4,1,746,37,.0045,6,,"",2005-06-30,"10661","",2014-10-31,"489998",6,449.791695,5,4
"86121511010661","86121497010661",2004,46,2,103,28418,1,1,122,9,.0003,8,,"",2005-06-30,"10661","",2014-10-31,"489998",8,599.72226,5,4
"86121512010661","86121497010661",2004,46,2,103,28418,1,1,375,41,.0001,1,,"",2005-06-30,"10661","",2014-10-31,"489998",1,74.965282,5,4
"86121513010661","86121497010661",2004,46,2,103,28418,2,1,122,9,.0017,45,,"",2005-06-30,"10661","",2014-10-31,"489998",45,3373.43771,5,4
"86121514010661","86121497010661",2004,46,2,103,28418,3,1,122,9,.0006,15,,"",2005-06-30,"10661","",2014-10-31,"489998",15,1124.479237,5,4
"86121515010661","86121497010661",2004,46,2,103,28418,4,1,122,9,.0006,15,,"",2005-06-30,"10661","",2014-10-31,"489998",15,1124.479237,5,4
"86121516010661","86121497010661",2004,46,2,103,28418,4,1,375,41,.0007,6,,"",2005-06-30,"10661","",2014-10-31,"489998",6,449.791695,5,4
"86122028010661","86122014010661",2004,46,2,103,28645,2,1,122,9,.0001,2,,"",2005-06-30,"10661","",2014-10-31,"489998",2,149.930565,5,4
"86122029010661","86122014010661",2004,46,2,103,28645,4,1,122,9,.0001,3,,"",2005-06-30,"10661","",2014-10-31,"489998",3,224.895847,5,4
"86121786010661","86121772010661",2004,46,2,103,28653,1,1,122,9,.0001,3,,"",2005-06-30,"10661","",2014-10-31,"489998",3,224.895847,5,4
"86124474010661","86124460010661",2004,46,2,113,21230,4,1,122,9,.0001,1,,"",2005-06-30,"10661","",2014-10-31,"489998",1,74.965282,5,4
"96406918010661","96406904010661",2005,46,1,7,20516,2,1,356,43,.001,2,,"",2006-02-07,"10661","",2014-10-31,"489998",2,149.930565,5,5
"96406919010661","96406904010661",2005,46,1,7,20516,2,1,972,41,.0001,1,,"",2006-02-07,"10661","",2014-10-31,"489998",1,74.965282,5,5
"96407045010661","96407027010661",2005,46,1,7,20551,4,2,122,9,.0003,2,,"",2006-02-07,"10661","",2014-10-31,"489998",2,149.930565,5,5
"96407046010661","96407027010661",2005,46,1,7,20551,4,2,544,36,.0051,9,,"",2006-02-07,"10661","",2014-10-31,"489998",9,674.687542,5,5
"96407047010661","96407027010661",2005,46,1,7,20551,4,2,763,43,.0235,12,,"",2006-02-07,"10661","",2014-10-31,"489998",12,899.583389,5,5
"96407048010661","96407027010661",2005,46,1,7,20551,4,2,972,41,.0028,5,,"",2006-02-07,"10661","",2014-10-31,"489998",5,374.826412,5,5
"96404898010661","96404882010661",2005,46,1,25,20353,1,1,462,41,.0005,2,,"",2006-02-07,"10661","",2014-10-31,"489998",2,149.930565,5,5
"96404899010661","96404882010661",2005,46,1,25,20353,3,1,462,41,.0001,6,,"",2006-02-07,"10661","",2014-10-31,"489998",6,449.791695,5,5
"96404900010661","96404882010661",2005,46,1,25,20353,3,1,544,36,.0001,8,,"",2006-02-07,"10661","",2014-10-31,"489998",8,599.72226,5,5
"96405270010661","96405256010661",2005,46,1,27,20233,1,1,544,36,.0001,1,,"",2006-02-07,"10661","",2014-10-31,"489998",1,74.965282,5,5
"96405271010661","96405256010661",2005,46,1,27,20233,2,1,544,36,.0001,1,,"",2006-02-07,"10661","",2014-10-31,"489998",1,74.965282,5,5
"96405272010661","96405256010661",2005,46,1,27,20233,3,1,544,36,.0071,1,,"",2006-02-07,"10661","",2014-10-31,"489998",1,74.965282,5,5
"96440931010661","96440914010661",2005,46,1,51,20314,4,1,544,36,.0004,2,,"",2006-02-07,"10661","",2014-10-31,"489998",2,149.930565,5,5
"96402498010661","96402484010661",2005,46,1,53,20471,1,1,972,41,.0071,1,,"",2006-02-07,"10661","",2014-10-31,"489998",1,74.965282,5,5
"96402499010661","96402484010661",2005,46,1,53,20471,2,1,544,36,.0003,2,,"",2006-02-07,"10661","",2014-10-31,"489998",2,149.930565,5,5
"96402500010661","96402484010661",2005,46,1,53,20471,3,1,823,25,.0393,2,,"",2006-02-07,"10661","",2014-10-31,"489998",2,149.930565,5,5
"96402501010661","96402484010661",2005,46,1,53,20471,4,1,972,41,.0001,1,,"",2006-02-07,"10661","",2014-10-31,"489998",1,74.965282,5,5
"96443395010661","96443378010661",2005,46,1,99,20337,1,1,972,41,.0001,6,,"",2006-02-07,"10661","",2014-10-31,"489998",6,449.791695,5,5
"96443396010661","96443378010661",2005,46,1,99,20337,2,1,682,42,.0008,1,,"",2006-02-07,"10661","",2014-10-31,"489998",1,74.965282,5,5
"96443399010661","96443378010661",2005,46,1,99,20337,2,1,972,41,.0002,1,,"",2006-02-07,"10661","",2014-10-31,"489998",1,74.965282,5,5
"96443400010661","96443378010661",2005,46,1,99,20337,3,1,544,36,.0004,2,,"",2006-02-07,"10661","",2014-10-31,"489998",2,149.930565,5,5
"96396329010661","96396315010661",2005,46,1,109,20484,1,1,544,36,.0021,15,,"",2006-02-07,"10661","",2014-10-31,"489998",15,1124.479237,5,5
"96396330010661","96396315010661",2005,46,1,109,20484,3,1,313,41,.0043,30,,"",2006-02-07,"10661","",2014-10-31,"489998",30,2248.958474,5,5
"96398680010661","96398664010661",2005,46,1,121,20615,4,2,763,43,18.6616,24,,"",2006-02-07,"10661","",2014-10-31,"489998",24,1799.166779,5,5
"96398681010661","96398664010661",2005,46,1,121,20615,4,2,823,25,16.6485,18,,"",2006-02-07,"10661","",2014-10-31,"489998",18,1349.375084,5,5
"96409973010661","96409959010661",2005,46,2,33,20433,1,1,122,9,.0011,30,,"",2006-02-07,"10661","",2014-10-31,"489998",30,2248.958474,5,5
"96409974010661","96409959010661",2005,46,2,33,20433,2,1,122,9,.0004,12,,"",2006-02-07,"10661","",2014-10-31,"489998",12,899.583389,5,5
"96409975010661","96409959010661",2005,46,2,33,20433,3,1,122,9,.0001,1,,"",2006-02-07,"10661","",2014-10-31,"489998",1,74.965282,5,5
"96410058010661","96410044010661",2005,46,2,33,20447,1,1,122,9,7.2154,77,,"",2006-02-07,"10661","",2014-10-31,"489998",77,5772.326749,5,5
"96410059010661","96410044010661",2005,46,2,33,20447,2,1,122,9,.4685,5,,"",2006-02-07,"10661","",2014-10-31,"489998",5,374.826412,5,5
"96410060010661","96410044010661",2005,46,2,33,20447,3,1,122,9,7.4965,80,,"",2006-02-07,"10661","",2014-10-31,"489998",80,5997.222596,5,5
"96410061010661","96410044010661",2005,46,2,33,20447,4,1,122,9,.1874,2,,"",2006-02-07,"10661","",2014-10-31,"489998",2,149.930565,5,5
"96410289010661","96410275010661",2005,46,2,33,20465,1,1,122,9,9.3707,2,,"",2006-02-07,"10661","",2014-10-31,"489998",2,149.930565,5,5
